query-id	corpus-id	score
2021年的全球经济与中国经济_6.png-2	2021年的全球经济与中国经济_6.png	1
2021中国数字经济50条判断_84.png-3	2021中国数字经济50条判断_84.png	1
第一财经2024年12期_64.png-3	第一财经2024年12期_64.png	1
【研报推荐】联博基金首只公募产品即将面世，工银瑞信沪深300ETF降费_8.png-2	【研报推荐】联博基金首只公募产品即将面世，工银瑞信沪深300ETF降费_8.png	1
毕马威：2024年二、三季度资产证券化季刊_10.png-3	毕马威：2024年二、三季度资产证券化季刊_10.png	1
UNDP&CICETE&度小满：2024年农村小微企业融资新发展报告_67.png-1	UNDP&CICETE&度小满：2024年农村小微企业融资新发展报告_67.png	1
财经2024年6期_75.png-3	财经2024年6期_75.png	1
车路云一体化发展提速，问界新M7大定破3万_6.png-2	车路云一体化发展提速，问界新M7大定破3万_6.png	1
2024年中国银行业调查报告_137.png-3	2024年中国银行业调查报告_137.png	1
清华五道口：2024双碳目标下绿色转型股票指数报告_13.png-3	清华五道口：2024双碳目标下绿色转型股票指数报告_13.png	1
周期、重构、起航-2018年中国新经济创投白皮书_63.png-2	周期、重构、起航-2018年中国新经济创投白皮书_63.png	1
全球数字经济新图景（2019年）_47.png-2	全球数字经济新图景（2019年）_47.png	1
泰康绿色金融发展白皮书_21.png-2	泰康绿色金融发展白皮书_21.png	1
财经2023第03期_36.png-3	财经2023第03期_36.png	1
财经2024年7期_59.png-1	财经2024年7期_59.png	1
转型中的中东经济——中国与中东经贸合作前景广阔_31.png-3	转型中的中东经济——中国与中东经贸合作前景广阔_31.png	1
中国绿色金融研究报告（2024）_154.png-2	中国绿色金融研究报告（2024）_154.png	1
第一财经2024年1期_58.png-3	第一财经2024年1期_58.png	1
财经2023第06期_109.png-2	财经2023第06期_109.png	1
中国汽车金融市场数字化发展专题分析2019_20.png-1	中国汽车金融市场数字化发展专题分析2019_20.png	1
中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_21.png-3	中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_21.png	1
第一财经2024年12期_81.png-3	第一财经2024年12期_81.png	1
第一财经2024年5期_130.png-3	第一财经2024年5期_130.png	1
全球数字经济新图景（2019年）_57.png-1	全球数字经济新图景（2019年）_57.png	1
2018年中国金融科技发展现状研究—以爱财集团为例_9.png-3	2018年中国金融科技发展现状研究—以爱财集团为例_9.png	1
中国绿色金融研究报告（2024）_84.png-1	中国绿色金融研究报告（2024）_84.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_29.png-3	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_29.png	1
天风证券：券商行业2025年年度策略：政策大利好不断，券商板块静待进攻_14.png-2	天风证券：券商行业2025年年度策略：政策大利好不断，券商板块静待进攻_14.png	1
周期、重构、起航-2018年中国新经济创投白皮书_89.png-3	周期、重构、起航-2018年中国新经济创投白皮书_89.png	1
德勤：中国银行业2024年上半年发展回顾与展望报告_33.png-2	德勤：中国银行业2024年上半年发展回顾与展望报告_33.png	1
东吴证券：2025年A股投资策略展望：“内循环牛”和“科技成长牛”_33.png-2	东吴证券：2025年A股投资策略展望：“内循环牛”和“科技成长牛”_33.png	1
2020年疫情下中国新经济产业投资研究报告_5.png-2	2020年疫情下中国新经济产业投资研究报告_5.png	1
2021中国数字经济50条判断_29.png-3	2021中国数字经济50条判断_29.png	1
浦银国际证券：SPDBI中国股市资金全景图2022年4月刊：资金流周期底部，继续看多中国股票_45.png-3	浦银国际证券：SPDBI中国股市资金全景图2022年4月刊：资金流周期底部，继续看多中国股票_45.png	1
DeFi：代码驱动未来新金融__DeFi行业研究半年报（2020）_11.png-3	DeFi：代码驱动未来新金融__DeFi行业研究半年报（2020）_11.png	1
2020年中国地摊经济行业研究报告_8.png-1	2020年中国地摊经济行业研究报告_8.png	1
华鑫证券：基础化工行业深度报告：成本优势构筑国内化工行业龙头核心竞争力_42.png-3	华鑫证券：基础化工行业深度报告：成本优势构筑国内化工行业龙头核心竞争力_42.png	1
德勤：中国银行业2024年上半年发展回顾与展望报告_18.png-3	德勤：中国银行业2024年上半年发展回顾与展望报告_18.png	1
2020年疫情下中国新经济产业投资研究报告_11.png-2	2020年疫情下中国新经济产业投资研究报告_11.png	1
第一财经2023年9期_51.png-3	第一财经2023年9期_51.png	1
财经2024年3期_65.png-1	财经2024年3期_65.png	1
中国银行业2021年上半年发展回顾与展望_49.png-2	中国银行业2021年上半年发展回顾与展望_49.png	1
金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_76.png-2	金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_76.png	1
全球金融科技投融资报告(2021年7月)_19.png-3	全球金融科技投融资报告(2021年7月)_19.png	1
第一财经2024年4期_28.png-1	第一财经2024年4期_28.png	1
2020年中国原创财经新媒体案例研究报告_11.png-1	2020年中国原创财经新媒体案例研究报告_11.png	1
财经2023第07期_78.png-1	财经2023第07期_78.png	1
2022中国新能源汽车行业投资机会观察_14.png-2	2022中国新能源汽车行业投资机会观察_14.png	1
货币市场日报：12月25日 - 中国金融信息网_1.png-2	货币市场日报：12月25日 - 中国金融信息网_1.png	1
中国共享经济发展年度报告（2019）_33.png-3	中国共享经济发展年度报告（2019）_33.png	1
周期、重构、起航-2018年中国新经济创投白皮书_162.png-2	周期、重构、起航-2018年中国新经济创投白皮书_162.png	1
中国绿色金融研究报告（2024）_53.png-3	中国绿色金融研究报告（2024）_53.png	1
第一财经2023年1-2期_29.png-2	第一财经2023年1-2期_29.png	1
财经2023第04期_76.png-1	财经2023第04期_76.png	1
第一财经2024年9期_77.png-1	第一财经2024年9期_77.png	1
中国人民银行：人民币国际化报告（2024）_32.png-2	中国人民银行：人民币国际化报告（2024）_32.png	1
中国人民大学&万联网：2024年中国供应链金融生态调研报告_32.png-2	中国人民大学&万联网：2024年中国供应链金融生态调研报告_32.png	1
第一财经2023年12期_47.png-3	第一财经2023年12期_47.png	1
CB+Insights：2018年Q1全球金融科技报告_44.png-3	CB+Insights：2018年Q1全球金融科技报告_44.png	1
德勤：2024年亚太私募股权年鉴报告_25.png-1	德勤：2024年亚太私募股权年鉴报告_25.png	1
全球数字经济新图景（2019年）_38.png-1	全球数字经济新图景（2019年）_38.png	1
CB+Insights：2018年Q1全球金融科技报告_18.png-3	CB+Insights：2018年Q1全球金融科技报告_18.png	1
财经2023第02期_59.png-1	财经2023第02期_59.png	1
中国证券投资基金业协会：《声音》2024年第11期专题征文之十：基金投顾费率机制优化探讨（二）_6.png-2	中国证券投资基金业协会：《声音》2024年第11期专题征文之十：基金投顾费率机制优化探讨（二）_6.png	1
中国银河：银行业周报：政策拐点显现，继续看好银行配置价值_11.png-2	中国银河：银行业周报：政策拐点显现，继续看好银行配置价值_11.png	1
中国县域工业经济发展报告_37.png-3	中国县域工业经济发展报告_37.png	1
第一财经2024年12期_89.png-3	第一财经2024年12期_89.png	1
2024年中国银行业调查报告_25.png-3	2024年中国银行业调查报告_25.png	1
第一财经2023年9期_90.png-3	第一财经2023年9期_90.png	1
投中统计： 三季度港股再现百亿级项目 中企IPO数量金额环比回升_18.png-2	投中统计： 三季度港股再现百亿级项目 中企IPO数量金额环比回升_18.png	1
第一财经2023年12期_75.png-1	第一财经2023年12期_75.png	1
2017中国餐饮市场金融服务_19.png-2	2017中国餐饮市场金融服务_19.png	1
2020年中国金融行业数字化发展专题洞察_23.png-1	2020年中国金融行业数字化发展专题洞察_23.png	1
CB+Insights：2018年Q1全球金融科技报告_21.png-2	CB+Insights：2018年Q1全球金融科技报告_21.png	1
2022第二季度中国货币政策执行报告_26.png-3	2022第二季度中国货币政策执行报告_26.png	1
全球数字经济新图景（2019年）_26.png-2	全球数字经济新图景（2019年）_26.png	1
东吴证券：保险行业2025年投资策略：资负共振，长期可期_22.png-3	东吴证券：保险行业2025年投资策略：资负共振，长期可期_22.png	1
中国工商银行股份有限公司2023年度报告_103.png-1	中国工商银行股份有限公司2023年度报告_103.png	1
中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_42.png-2	中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_42.png	1
【宏观洞见】3月份社零同比增长3.1%，一季度消费市场平稳增长 - 中国金融信息网_1.png-3	【宏观洞见】3月份社零同比增长3.1%，一季度消费市场平稳增长 - 中国金融信息网_1.png	1
中国人民大学&万联网：2024年中国供应链金融生态调研报告_21.png-2	中国人民大学&万联网：2024年中国供应链金融生态调研报告_21.png	1
中国人民大学&万联网：2024年中国供应链金融生态调研报告_37.png-2	中国人民大学&万联网：2024年中国供应链金融生态调研报告_37.png	1
周期、重构、起航-2018年中国新经济创投白皮书_85.png-2	周期、重构、起航-2018年中国新经济创投白皮书_85.png	1
周期、重构、起航-2018年中国新经济创投白皮书_36.png-2	周期、重构、起航-2018年中国新经济创投白皮书_36.png	1
中国智能+银行市场专题分析2020_39.png-2	中国智能+银行市场专题分析2020_39.png	1
UNDP&CICETE&度小满：2024年农村小微企业融资新发展报告_21.png-3	UNDP&CICETE&度小满：2024年农村小微企业融资新发展报告_21.png	1
德勤：2024年亚太私募股权年鉴报告_23.png-2	德勤：2024年亚太私募股权年鉴报告_23.png	1
金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_98.png-2	金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_98.png	1
泰康绿色金融发展白皮书_23.png-1	泰康绿色金融发展白皮书_23.png	1
第一财经2023年1-2期_54.png-2	第一财经2023年1-2期_54.png	1
2021年香港银行业报告_10.png-3	2021年香港银行业报告_10.png	1
宠物经济发展趋势研究报告_17.png-2	宠物经济发展趋势研究报告_17.png	1
鉴过知来+向往而新：2022年上半年银行业监管处罚分析洞察_4.png-2	鉴过知来+向往而新：2022年上半年银行业监管处罚分析洞察_4.png	1
中国数字经济发展白皮书_53.png-2	中国数字经济发展白皮书_53.png	1
【新华500】新华500指数（989001）23日跌0.09% - 中国金融信息网_1.png-3	【新华500】新华500指数（989001）23日跌0.09% - 中国金融信息网_1.png	1
财经2024年1期_21.png-1	财经2024年1期_21.png	1
中国金融稳定报告2017_83.png-3	中国金融稳定报告2017_83.png	1
【新华500】新华500指数（989001）23日跌0.09% - 中国金融信息网_1.png-2	【新华500】新华500指数（989001）23日跌0.09% - 中国金融信息网_1.png	1
中国货币政策执行报告2022年第一季度_36.png-1	中国货币政策执行报告2022年第一季度_36.png	1
2022中国区域金融运行报告_12.png-2	2022中国区域金融运行报告_12.png	1
2022中国区域金融运行报告_12.png-3	2022中国区域金融运行报告_12.png	1
转型中的中东经济——中国与中东经贸合作前景广阔_15.png-1	转型中的中东经济——中国与中东经贸合作前景广阔_15.png	1
第一财经2023年9期_59.png-2	第一财经2023年9期_59.png	1
第一财经2023年9期_59.png-3	第一财经2023年9期_59.png	1
中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_7.png-2	中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_7.png	1
宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_29.png-1	宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_29.png	1
中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_196.png-1	中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_196.png	1
财通证券：养老金融系列之一：美国养老金都投些什么？_12.png-3	财通证券：养老金融系列之一：美国养老金都投些什么？_12.png	1
周期、重构、起航-2018年中国新经济创投白皮书_189.png-1	周期、重构、起航-2018年中国新经济创投白皮书_189.png	1
周期、重构、起航-2018年中国新经济创投白皮书_189.png-2	周期、重构、起航-2018年中国新经济创投白皮书_189.png	1
中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_130.png-2	中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_130.png	1
第一财经2024年7期_19.png-2	第一财经2024年7期_19.png	1
财经2023第05期_25.png-1	财经2023第05期_25.png	1
财经2023第05期_25.png-2	财经2023第05期_25.png	1
车企自研芯片加速！长城汽车旗下芯片公司“落子”南京 _ 东方财富网_2.png-2	车企自研芯片加速！长城汽车旗下芯片公司“落子”南京 _ 东方财富网_2.png	1
中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_9.png-2	中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_9.png	1
2021年的全球经济与中国经济_6.png-3	2021年的全球经济与中国经济_6.png	1
第一财经2023年1-2期_138.png-1	第一财经2023年1-2期_138.png	1
第一财经2024年11期_87.png-3	第一财经2024年11期_87.png	1
中国共享经济发展年度报告（2019）_20.png-1	中国共享经济发展年度报告（2019）_20.png	1
中国共享经济发展年度报告（2019）_20.png-2	中国共享经济发展年度报告（2019）_20.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_59.png-1	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_59.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_59.png-3	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_59.png	1
第一财经2024年4期_80.png-2	第一财经2024年4期_80.png	1
低空经济元年已至，扬帆但信风_41.png-3	低空经济元年已至，扬帆但信风_41.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_9.png-2	12月需求创新高2024年智驾迎拐点比亚迪发力_9.png	1
财经2024年7期_32.png-3	财经2024年7期_32.png	1
财经2023第06期_99.png-1	财经2023第06期_99.png	1
财经2023第06期_99.png-2	财经2023第06期_99.png	1
中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_43.png-1	中国人民大学国际货币研究所：中国财富管理行业趋势报告（2024上）_43.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_66.png-1	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_66.png	1
68家券商今年发债1.31万亿 同比下降12% 融资需求因何下降？ _ 东方财富网_1.png-2	68家券商今年发债1.31万亿 同比下降12% 融资需求因何下降？ _ 东方财富网_1.png	1
第一财经2023年12期_148.png-2	第一财经2023年12期_148.png	1
中国数字经济发展白皮书_54.png-1	中国数字经济发展白皮书_54.png	1
中国数字经济发展白皮书_54.png-2	中国数字经济发展白皮书_54.png	1
中国数字经济发展白皮书_54.png-3	中国数字经济发展白皮书_54.png	1
财通证券：养老金融系列之一：美国养老金都投些什么？_9.png-1	财通证券：养老金融系列之一：美国养老金都投些什么？_9.png	1
财通证券：养老金融系列之一：美国养老金都投些什么？_9.png-2	财通证券：养老金融系列之一：美国养老金都投些什么？_9.png	1
财通证券：养老金融系列之一：美国养老金都投些什么？_9.png-3	财通证券：养老金融系列之一：美国养老金都投些什么？_9.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png-1	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png-2	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png-3	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_61.png	1
中国数字经济发展白皮书_25.png-1	中国数字经济发展白皮书_25.png	1
《宏观观察》2023年第16期：2022年人民币汇率走势回顾及2023年展望_4.png-3	《宏观观察》2023年第16期：2022年人民币汇率走势回顾及2023年展望_4.png	1
中国数字经济发展白皮书_31.png-3	中国数字经济发展白皮书_31.png	1
浦银国际证券：SPDBI中国股市资金全景图2022年4月刊：资金流周期底部，继续看多中国股票_11.png-1	浦银国际证券：SPDBI中国股市资金全景图2022年4月刊：资金流周期底部，继续看多中国股票_11.png	1
2020年中国地摊经济行业研究报告_48.png-3	2020年中国地摊经济行业研究报告_48.png	1
澳门金融管理局：2024年澳门特别行政区-数字澳门元白皮书_17.png-1	澳门金融管理局：2024年澳门特别行政区-数字澳门元白皮书_17.png	1
《宏观观察》2024年第53期：美国大选结果对我国芯片产业发展的影响和应对建议_6.png-3	《宏观观察》2024年第53期：美国大选结果对我国芯片产业发展的影响和应对建议_6.png	1
财经2024年9期_32.png-2	财经2024年9期_32.png	1
毕马威：2024年二、三季度资产证券化季刊_22.png-3	毕马威：2024年二、三季度资产证券化季刊_22.png	1
全球数字经济白皮书——疫情冲击下的复苏新曙光_68.png-2	全球数字经济白皮书——疫情冲击下的复苏新曙光_68.png	1
全球数字经济白皮书——疫情冲击下的复苏新曙光_68.png-3	全球数字经济白皮书——疫情冲击下的复苏新曙光_68.png	1
中国绿色金融研究报告（2024）_43.png-2	中国绿色金融研究报告（2024）_43.png	1
第一财经2024年11期_97.png-2	第一财经2024年11期_97.png	1
思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png-1	思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png	1
思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png-2	思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png	1
思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png-3	思看科技(杭州)股份有限公司科创板IPO上市招股说明书_368.png	1
【研报推荐】原油期货价格上涨；欧美天然气期货价格大幅下跌；美国电价下跌_9.png-3	【研报推荐】原油期货价格上涨；欧美天然气期货价格大幅下跌；美国电价下跌_9.png	1
中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_14.png-1	中国银行中国经济金融展望报告（2025年）：增量政策加力显效，推动经济“V”型反转_14.png	1
2024年A股IPO减速！募资额创近十年新低 最赚钱新股出炉 _ 东方财富网_8.png-2	2024年A股IPO减速！募资额创近十年新低 最赚钱新股出炉 _ 东方财富网_8.png	1
2024年A股IPO减速！募资额创近十年新低 最赚钱新股出炉 _ 东方财富网_8.png-3	2024年A股IPO减速！募资额创近十年新低 最赚钱新股出炉 _ 东方财富网_8.png	1
财经2024年6期_114.png-1	财经2024年6期_114.png	1
财经2024年6期_114.png-2	财经2024年6期_114.png	1
财经2024年6期_114.png-3	财经2024年6期_114.png	1
财经2023第03期_11.png-1	财经2023第03期_11.png	1
财经2024年2期_89.png-1	财经2024年2期_89.png	1
思看科技(杭州)股份有限公司科创板IPO上市招股说明书_25.png-2	思看科技(杭州)股份有限公司科创板IPO上市招股说明书_25.png	1
思看科技(杭州)股份有限公司科创板IPO上市招股说明书_25.png-3	思看科技(杭州)股份有限公司科创板IPO上市招股说明书_25.png	1
远东资信：《远东信用观察》2024年第2期_130.png-1	远东资信：《远东信用观察》2024年第2期_130.png	1
远东资信：《远东信用观察》2024年第2期_130.png-2	远东资信：《远东信用观察》2024年第2期_130.png	1
中国数字经济发展与就业白皮书+（2018年）_24.png-1	中国数字经济发展与就业白皮书+（2018年）_24.png	1
中国数字经济发展与就业白皮书+（2018年）_24.png-2	中国数字经济发展与就业白皮书+（2018年）_24.png	1
第一财经2024年1期_14.png-2	第一财经2024年1期_14.png	1
财经2024年6期_98.png-1	财经2024年6期_98.png	1
财经2024年6期_98.png-2	财经2024年6期_98.png	1
2020年疫情下中国新经济产业投资研究报告_10.png-2	2020年疫情下中国新经济产业投资研究报告_10.png	1
宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_8.png-2	宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_8.png	1
宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_8.png-3	宏观半年报：2023年上半年经济形势分析及下半年展望：蹒跚复苏，关山可越_8.png	1
财经2023第01期_79.png-3	财经2023第01期_79.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_241.png-1	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_241.png	1
2022第二季度中国货币政策执行报告_52.png-1	2022第二季度中国货币政策执行报告_52.png	1
2022第二季度中国货币政策执行报告_52.png-2	2022第二季度中国货币政策执行报告_52.png	1
第一财经2024年10期_18.png-2	第一财经2024年10期_18.png	1
第一财经2024年10期_18.png-3	第一财经2024年10期_18.png	1
中国数字经济发展白皮书_32.png-1	中国数字经济发展白皮书_32.png	1
中国数字经济发展白皮书_32.png-2	中国数字经济发展白皮书_32.png	1
中国数字经济发展白皮书_32.png-3	中国数字经济发展白皮书_32.png	1
第一财经2023年8期_99.png-1	第一财经2023年8期_99.png	1
第一财经2023年8期_99.png-2	第一财经2023年8期_99.png	1
第一财经2023年8期_99.png-3	第一财经2023年8期_99.png	1
中国数字经济发展白皮书_3.png-1	中国数字经济发展白皮书_3.png	1
中国数字经济发展白皮书_3.png-2	中国数字经济发展白皮书_3.png	1
中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_7.png-1	中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_7.png	1
中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_7.png-2	中国银行全球经济金融展望报告（2025年）：经济增长不确定性加大，货币政策进入降息周期_7.png	1
中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_10.png-1	中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_10.png	1
中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_10.png-2	中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_10.png	1
第一财经2024年5期_24.png-2	第一财经2024年5期_24.png	1
财经2024年9期_90.png-1	财经2024年9期_90.png	1
金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_68.png-1	金融数字化发展联盟：2024年消费金融数字化转型主题调研报告_68.png	1
中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_161.png-3	中国金融学会绿色金融专业委员会：2023年绿色金融创新研究报告-重点成果_161.png	1
中国金融稳定报告2016_65.png-2	中国金融稳定报告2016_65.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_multipage_21-30.png-1	12月需求创新高2024年智驾迎拐点比亚迪发力_20.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_multipage_21-30.png-1	12月需求创新高2024年智驾迎拐点比亚迪发力_21.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_multipage_21-30.png-1	12月需求创新高2024年智驾迎拐点比亚迪发力_22.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_multipage_21-30.png-1	12月需求创新高2024年智驾迎拐点比亚迪发力_23.png	1
12月需求创新高2024年智驾迎拐点比亚迪发力_multipage_21-30.png-1	12月需求创新高2024年智驾迎拐点比亚迪发力_24.png	1
中国绿色金融研究报告（2024）_multipage_171-180.png-1	中国绿色金融研究报告（2024）_172.png	1
中国绿色金融研究报告（2024）_multipage_171-180.png-1	中国绿色金融研究报告（2024）_173.png	1
中国银行业2021年上半年发展回顾与展望_multipage_101-110.png-2	中国银行业2021年上半年发展回顾与展望_2.png	1
中国银行业2021年上半年发展回顾与展望_multipage_101-110.png-2	中国银行业2021年上半年发展回顾与展望_3.png	1
中国银行业2021年上半年发展回顾与展望_multipage_101-110.png-2	中国银行业2021年上半年发展回顾与展望_4.png	1
中国银行业2021年上半年发展回顾与展望_multipage_101-110.png-3	中国银行业2021年上半年发展回顾与展望_105.png	1
中国银行业2021年上半年发展回顾与展望_multipage_101-110.png-3	中国银行业2021年上半年发展回顾与展望_106.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_11.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_12.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_13.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_14.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_15.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-1	2018中国家庭金融市场专题分析_16.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-4	2018中国家庭金融市场专题分析_13.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-4	2018中国家庭金融市场专题分析_15.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_11.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_12.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_13.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_14.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_15.png	1
2018中国家庭金融市场专题分析_multipage_11-20.png-5	2018中国家庭金融市场专题分析_16.png	1
中国工商银行股份有限公司2023年度报告_multipage_331-340.png-1	中国工商银行股份有限公司2023年度报告_331.png	1
中国工商银行股份有限公司2023年度报告_multipage_331-340.png-1	中国工商银行股份有限公司2023年度报告_332.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_multipage_191-200.png-2	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_191.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_multipage_191-200.png-2	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_195.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_multipage_191-200.png-3	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_3.png	1
国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_multipage_191-200.png-3	国家低空经济融创中心：中国上市及新三板挂牌公司低空经济发展报告（2024）_7.png	1
货币市场日报：12月16日 - 中国金融信息网_multipage_1-4.png-1	货币市场日报：12月16日 - 中国金融信息网_1.png	1
货币市场日报：12月16日 - 中国金融信息网_multipage_1-4.png-1	货币市场日报：12月16日 - 中国金融信息网_2.png	1
2022年度上市银行预期信用风险损失披露情况分析_multipage_1-10.png-5	2022年度上市银行预期信用风险损失披露情况分析_3.png	1
2022年度上市银行预期信用风险损失披露情况分析_multipage_1-10.png-5	2022年度上市银行预期信用风险损失披露情况分析_4.png	1
中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_multipage_1-10.png-1	中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_1.png	1
中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_multipage_1-10.png-1	中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_3.png	1
中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_multipage_1-10.png-1	中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_4.png	1
中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_multipage_1-10.png-1	中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_5.png	1
中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_multipage_1-10.png-1	中国银行区域经济金融展望报告（2024年第4季度）：长三角对全国经济贡献度上升，全年有望延续平稳发展态势_6.png	1
